geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,zip code tabulation area
99703,ZCTA5 99703,7926.0,,642.0,,99703
99704,ZCTA5 99704,37.0,,19.0,,99704
99705,ZCTA5 99705,23539.0,,1257.0,,99705
99706,ZCTA5 99706,3.0,,6.0,,99706
99709,ZCTA5 99709,32355.0,,1330.0,,99709
99712,ZCTA5 99712,12339.0,,1108.0,,99712
99714,ZCTA5 99714,1193.0,,201.0,,99714
99720,ZCTA5 99720,178.0,,28.0,,99720
99721,ZCTA5 99721,273.0,,94.0,,99721
99722,ZCTA5 99722,137.0,,36.0,,99722
99723,ZCTA5 99723,4377.0,,219.0,,99723
99724,ZCTA5 99724,46.0,,18.0,,99724
99726,ZCTA5 99726,47.0,,58.0,,99726
99727,ZCTA5 99727,616.0,,59.0,,99727
99729,ZCTA5 99729,219.0,,52.0,,99729
99730,ZCTA5 99730,45.0,,21.0,,99730
99732,ZCTA5 99732,0.0,,9.0,,99732
99733,ZCTA5 99733,116.0,,40.0,,99733
99734,ZCTA5 99734,1970.0,,341.0,,99734
99736,ZCTA5 99736,150.0,,33.0,,99736
99737,ZCTA5 99737,4983.0,,175.0,,99737
99738,ZCTA5 99738,105.0,,41.0,,99738
99739,ZCTA5 99739,300.0,,35.0,,99739
99740,ZCTA5 99740,582.0,,67.0,,99740
99741,ZCTA5 99741,524.0,,44.0,,99741
99742,ZCTA5 99742,690.0,,107.0,,99742
99743,ZCTA5 99743,1115.0,,135.0,,99743
99744,ZCTA5 99744,131.0,,36.0,,99744
99745,ZCTA5 99745,83.0,,27.0,,99745
99746,ZCTA5 99746,443.0,,51.0,,99746
99747,ZCTA5 99747,166.0,,40.0,,99747
99748,ZCTA5 99748,152.0,,27.0,,99748
99749,ZCTA5 99749,342.0,,47.0,,99749
99750,ZCTA5 99750,671.0,,69.0,,99750
99751,ZCTA5 99751,137.0,,32.0,,99751
99752,ZCTA5 99752,3379.0,,48.0,,99752
99753,ZCTA5 99753,261.0,,35.0,,99753
99754,ZCTA5 99754,79.0,,26.0,,99754
99755,ZCTA5 99755,619.0,,216.0,,99755
99756,ZCTA5 99756,86.0,,19.0,,99756
99757,ZCTA5 99757,32.0,,14.0,,99757
99758,ZCTA5 99758,213.0,,35.0,,99758
99759,ZCTA5 99759,306.0,,74.0,,99759
99760,ZCTA5 99760,644.0,,70.0,,99760
99761,ZCTA5 99761,403.0,,52.0,,99761
99762,ZCTA5 99762,4218.0,,81.0,,99762
99763,ZCTA5 99763,605.0,,94.0,,99763
99764,ZCTA5 99764,339.0,,84.0,,99764
99765,ZCTA5 99765,286.0,,37.0,,99765
99766,ZCTA5 99766,625.0,,134.0,,99766
99767,ZCTA5 99767,10.0,,10.0,,99767
99768,ZCTA5 99768,214.0,,34.0,,99768
99769,ZCTA5 99769,932.0,,87.0,,99769
99770,ZCTA5 99770,807.0,,72.0,,99770
99771,ZCTA5 99771,246.0,,34.0,,99771
99772,ZCTA5 99772,611.0,,81.0,,99772
99773,ZCTA5 99773,290.0,,45.0,,99773
99774,ZCTA5 99774,20.0,,13.0,,99774
97054,ZCTA5 97054,1860.0,,386.0,,97054
97055,ZCTA5 97055,18039.0,,889.0,,97055
97056,ZCTA5 97056,11742.0,,603.0,,97056
97057,ZCTA5 97057,7.0,,10.0,,97057
97058,ZCTA5 97058,19775.0,,547.0,,97058
97060,ZCTA5 97060,22663.0,,543.0,,97060
97062,ZCTA5 97062,28458.0,,447.0,,97062
97063,ZCTA5 97063,949.0,,148.0,,97063
97064,ZCTA5 97064,3385.0,,289.0,,97064
97065,ZCTA5 97065,535.0,,75.0,,97065
97067,ZCTA5 97067,2353.0,,529.0,,97067
97068,ZCTA5 97068,29481.0,,554.0,,97068
97070,ZCTA5 97070,23389.0,,501.0,,97070
97071,ZCTA5 97071,28604.0,,571.0,,97071
97080,ZCTA5 97080,42486.0,,1290.0,,97080
97086,ZCTA5 97086,28373.0,,901.0,,97086
97089,ZCTA5 97089,12692.0,,470.0,,97089
97101,ZCTA5 97101,3744.0,,421.0,,97101
97102,ZCTA5 97102,182.0,,133.0,,97102
97103,ZCTA5 97103,17620.0,,351.0,,97103
97106,ZCTA5 97106,4836.0,,360.0,,97106
97107,ZCTA5 97107,1670.0,,242.0,,97107
97108,ZCTA5 97108,360.0,,139.0,,97108
97109,ZCTA5 97109,608.0,,122.0,,97109
97110,ZCTA5 97110,1358.0,,263.0,,97110
97111,ZCTA5 97111,3683.0,,488.0,,97111
97112,ZCTA5 97112,2275.0,,346.0,,97112
97113,ZCTA5 97113,14440.0,,401.0,,97113
97114,ZCTA5 97114,4927.0,,404.0,,97114
97115,ZCTA5 97115,4137.0,,391.0,,97115
97116,ZCTA5 97116,25954.0,,393.0,,97116
97117,ZCTA5 97117,504.0,,116.0,,97117
97118,ZCTA5 97118,820.0,,146.0,,97118
97119,ZCTA5 97119,4180.0,,437.0,,97119
97121,ZCTA5 97121,1644.0,,348.0,,97121
97122,ZCTA5 97122,419.0,,168.0,,97122
97123,ZCTA5 97123,47729.0,,1224.0,,97123
97124,ZCTA5 97124,52026.0,,978.0,,97124
97125,ZCTA5 97125,64.0,,62.0,,97125
97127,ZCTA5 97127,3885.0,,29.0,,97127
97128,ZCTA5 97128,37986.0,,616.0,,97128
97130,ZCTA5 97130,334.0,,108.0,,97130
97131,ZCTA5 97131,2458.0,,280.0,,97131
97132,ZCTA5 97132,29367.0,,675.0,,97132
97133,ZCTA5 97133,3826.0,,350.0,,97133
97134,ZCTA5 97134,237.0,,175.0,,97134
97135,ZCTA5 97135,835.0,,253.0,,97135
97136,ZCTA5 97136,1632.0,,204.0,,97136
97137,ZCTA5 97137,1300.0,,209.0,,97137
97138,ZCTA5 97138,9761.0,,263.0,,97138
97140,ZCTA5 97140,25049.0,,780.0,,97140
97141,ZCTA5 97141,13597.0,,478.0,,97141
97144,ZCTA5 97144,113.0,,77.0,,97144
97145,ZCTA5 97145,315.0,,132.0,,97145
97146,ZCTA5 97146,6009.0,,403.0,,97146
97147,ZCTA5 97147,422.0,,137.0,,97147
97148,ZCTA5 97148,3404.0,,414.0,,97148
97149,ZCTA5 97149,468.0,,158.0,,97149
97201,ZCTA5 97201,16946.0,,796.0,,97201
97202,ZCTA5 97202,41719.0,,1048.0,,97202
97203,ZCTA5 97203,33715.0,,1332.0,,97203
97204,ZCTA5 97204,1033.0,,259.0,,97204
97205,ZCTA5 97205,7262.0,,458.0,,97205
97206,ZCTA5 97206,49935.0,,1383.0,,97206
97208,ZCTA5 97208,0.0,,12.0,,97208
97209,ZCTA5 97209,15578.0,,709.0,,97209
97210,ZCTA5 97210,11371.0,,486.0,,97210
97211,ZCTA5 97211,34303.0,,1334.0,,97211
97212,ZCTA5 97212,26256.0,,865.0,,97212
97213,ZCTA5 97213,31889.0,,871.0,,97213
97214,ZCTA5 97214,25024.0,,731.0,,97214
97215,ZCTA5 97215,17499.0,,649.0,,97215
97216,ZCTA5 97216,16863.0,,1310.0,,97216
97217,ZCTA5 97217,32371.0,,1223.0,,97217
97218,ZCTA5 97218,15454.0,,727.0,,97218
97219,ZCTA5 97219,40946.0,,1336.0,,97219
97220,ZCTA5 97220,29810.0,,1035.0,,97220
97221,ZCTA5 97221,12615.0,,516.0,,97221
40808,ZCTA5 40808,51.0,,53.0,,40808
40810,ZCTA5 40810,1343.0,,256.0,,40810
40813,ZCTA5 40813,532.0,,185.0,,40813
40815,ZCTA5 40815,1355.0,,268.0,,40815
40816,ZCTA5 40816,5.0,,8.0,,40816
40818,ZCTA5 40818,83.0,,39.0,,40818
40819,ZCTA5 40819,744.0,,308.0,,40819
40820,ZCTA5 40820,663.0,,218.0,,40820
40823,ZCTA5 40823,3960.0,,357.0,,40823
40824,ZCTA5 40824,416.0,,187.0,,40824
40826,ZCTA5 40826,791.0,,162.0,,40826
40827,ZCTA5 40827,953.0,,244.0,,40827
40828,ZCTA5 40828,3614.0,,479.0,,40828
40829,ZCTA5 40829,349.0,,196.0,,40829
40830,ZCTA5 40830,296.0,,170.0,,40830
40831,ZCTA5 40831,5357.0,,436.0,,40831
40840,ZCTA5 40840,183.0,,90.0,,40840
40843,ZCTA5 40843,238.0,,105.0,,40843
40844,ZCTA5 40844,60.0,,63.0,,40844
40845,ZCTA5 40845,661.0,,176.0,,40845
40847,ZCTA5 40847,315.0,,154.0,,40847
40849,ZCTA5 40849,398.0,,203.0,,40849
40854,ZCTA5 40854,1103.0,,270.0,,40854
40855,ZCTA5 40855,742.0,,145.0,,40855
40856,ZCTA5 40856,755.0,,182.0,,40856
40858,ZCTA5 40858,230.0,,80.0,,40858
40862,ZCTA5 40862,461.0,,108.0,,40862
40863,ZCTA5 40863,611.0,,183.0,,40863
40865,ZCTA5 40865,393.0,,109.0,,40865
40868,ZCTA5 40868,965.0,,329.0,,40868
40870,ZCTA5 40870,410.0,,124.0,,40870
40873,ZCTA5 40873,2304.0,,354.0,,40873
40874,ZCTA5 40874,487.0,,206.0,,40874
40902,ZCTA5 40902,1226.0,,309.0,,40902
40903,ZCTA5 40903,548.0,,163.0,,40903
40906,ZCTA5 40906,11963.0,,820.0,,40906
40913,ZCTA5 40913,393.0,,147.0,,40913
40914,ZCTA5 40914,279.0,,107.0,,40914
40915,ZCTA5 40915,667.0,,243.0,,40915
40921,ZCTA5 40921,336.0,,166.0,,40921
40923,ZCTA5 40923,575.0,,279.0,,40923
40927,ZCTA5 40927,235.0,,139.0,,40927
40935,ZCTA5 40935,2796.0,,409.0,,40935
40939,ZCTA5 40939,165.0,,120.0,,40939
40940,ZCTA5 40940,661.0,,254.0,,40940
40941,ZCTA5 40941,389.0,,191.0,,40941
40943,ZCTA5 40943,731.0,,262.0,,40943
40946,ZCTA5 40946,178.0,,159.0,,40946
40949,ZCTA5 40949,855.0,,349.0,,40949
40953,ZCTA5 40953,923.0,,303.0,,40953
40958,ZCTA5 40958,346.0,,180.0,,40958
40962,ZCTA5 40962,18284.0,,455.0,,40962
40964,ZCTA5 40964,14.0,,22.0,,40964
40965,ZCTA5 40965,13176.0,,498.0,,40965
40972,ZCTA5 40972,1166.0,,252.0,,40972
40977,ZCTA5 40977,9947.0,,693.0,,40977
40979,ZCTA5 40979,172.0,,178.0,,40979
40982,ZCTA5 40982,430.0,,138.0,,40982
40983,ZCTA5 40983,521.0,,288.0,,40983
40988,ZCTA5 40988,480.0,,199.0,,40988
40995,ZCTA5 40995,204.0,,118.0,,40995
40997,ZCTA5 40997,384.0,,146.0,,40997
41001,ZCTA5 41001,16836.0,,461.0,,41001
41002,ZCTA5 41002,2375.0,,232.0,,41002
41003,ZCTA5 41003,2578.0,,397.0,,41003
41004,ZCTA5 41004,4361.0,,324.0,,41004
41005,ZCTA5 41005,23140.0,,1026.0,,41005
41006,ZCTA5 41006,4356.0,,518.0,,41006
41007,ZCTA5 41007,3952.0,,352.0,,41007
41008,ZCTA5 41008,6938.0,,320.0,,41008
41010,ZCTA5 41010,4032.0,,585.0,,41010
41011,ZCTA5 41011,25188.0,,847.0,,41011
41014,ZCTA5 41014,7330.0,,625.0,,41014
41015,ZCTA5 41015,21179.0,,669.0,,41015
41016,ZCTA5 41016,6142.0,,336.0,,41016
41017,ZCTA5 41017,39815.0,,732.0,,41017
41018,ZCTA5 41018,27278.0,,747.0,,41018
41030,ZCTA5 41030,5775.0,,392.0,,41030
44682,ZCTA5 44682,928.0,,243.0,,44682
44683,ZCTA5 44683,8329.0,,419.0,,44683
44685,ZCTA5 44685,27926.0,,993.0,,44685
44687,ZCTA5 44687,260.0,,162.0,,44687
44688,ZCTA5 44688,3004.0,,256.0,,44688
44689,ZCTA5 44689,685.0,,263.0,,44689
44690,ZCTA5 44690,199.0,,159.0,,44690
44691,ZCTA5 44691,44630.0,,514.0,,44691
44693,ZCTA5 44693,41.0,,27.0,,44693
44695,ZCTA5 44695,1579.0,,206.0,,44695
44697,ZCTA5 44697,237.0,,57.0,,44697
44699,ZCTA5 44699,700.0,,165.0,,44699
44702,ZCTA5 44702,964.0,,176.0,,44702
44703,ZCTA5 44703,7899.0,,538.0,,44703
44704,ZCTA5 44704,3352.0,,461.0,,44704
44705,ZCTA5 44705,19646.0,,1080.0,,44705
44706,ZCTA5 44706,17767.0,,996.0,,44706
44707,ZCTA5 44707,9071.0,,721.0,,44707
44708,ZCTA5 44708,25562.0,,941.0,,44708
44709,ZCTA5 44709,19386.0,,983.0,,44709
44710,ZCTA5 44710,9884.0,,701.0,,44710
44714,ZCTA5 44714,8570.0,,828.0,,44714
44718,ZCTA5 44718,11683.0,,565.0,,44718
44720,ZCTA5 44720,38825.0,,1183.0,,44720
44721,ZCTA5 44721,14146.0,,739.0,,44721
44730,ZCTA5 44730,6170.0,,359.0,,44730
44802,ZCTA5 44802,841.0,,167.0,,44802
44804,ZCTA5 44804,1048.0,,203.0,,44804
44805,ZCTA5 44805,32815.0,,652.0,,44805
44807,ZCTA5 44807,2306.0,,307.0,,44807
44809,ZCTA5 44809,319.0,,89.0,,44809
44811,ZCTA5 44811,12542.0,,494.0,,44811
44813,ZCTA5 44813,8648.0,,622.0,,44813
44814,ZCTA5 44814,2745.0,,338.0,,44814
44815,ZCTA5 44815,594.0,,116.0,,44815
44816,ZCTA5 44816,37.0,,31.0,,44816
44817,ZCTA5 44817,1564.0,,298.0,,44817
44818,ZCTA5 44818,2510.0,,320.0,,44818
44820,ZCTA5 44820,17442.0,,441.0,,44820
44822,ZCTA5 44822,2770.0,,245.0,,44822
44824,ZCTA5 44824,3687.0,,376.0,,44824
44825,ZCTA5 44825,47.0,,29.0,,44825
44826,ZCTA5 44826,1583.0,,333.0,,44826
44827,ZCTA5 44827,6496.0,,355.0,,44827
44828,ZCTA5 44828,78.0,,78.0,,44828
44830,ZCTA5 44830,18978.0,,470.0,,44830
44833,ZCTA5 44833,17411.0,,764.0,,44833
44836,ZCTA5 44836,2735.0,,266.0,,44836
44837,ZCTA5 44837,4698.0,,449.0,,44837
44838,ZCTA5 44838,233.0,,68.0,,44838
44839,ZCTA5 44839,12339.0,,346.0,,44839
44840,ZCTA5 44840,2808.0,,322.0,,44840
44841,ZCTA5 44841,636.0,,185.0,,44841
44842,ZCTA5 44842,5214.0,,451.0,,44842
44843,ZCTA5 44843,2195.0,,324.0,,44843
44844,ZCTA5 44844,586.0,,188.0,,44844
44846,ZCTA5 44846,3349.0,,250.0,,44846
44847,ZCTA5 44847,3814.0,,399.0,,44847
44849,ZCTA5 44849,2367.0,,375.0,,44849
44850,ZCTA5 44850,27.0,,28.0,,44850
44851,ZCTA5 44851,4700.0,,299.0,,44851
44853,ZCTA5 44853,1318.0,,180.0,,44853
44854,ZCTA5 44854,1573.0,,221.0,,44854
44855,ZCTA5 44855,1137.0,,228.0,,44855
44856,ZCTA5 44856,184.0,,74.0,,44856
44857,ZCTA5 44857,23291.0,,412.0,,44857
44859,ZCTA5 44859,1515.0,,393.0,,44859
44861,ZCTA5 44861,89.0,,51.0,,44861
44864,ZCTA5 44864,4067.0,,426.0,,44864
44865,ZCTA5 44865,3626.0,,406.0,,44865
44866,ZCTA5 44866,2140.0,,503.0,,44866
44867,ZCTA5 44867,2121.0,,243.0,,44867
44870,ZCTA5 44870,40647.0,,438.0,,44870
44874,ZCTA5 44874,327.0,,94.0,,44874
44875,ZCTA5 44875,13384.0,,343.0,,44875
44878,ZCTA5 44878,3375.0,,478.0,,44878
44880,ZCTA5 44880,2975.0,,227.0,,44880
44881,ZCTA5 44881,11.0,,16.0,,44881
47948,ZCTA5 47948,1379.0,,192.0,,47948
47949,ZCTA5 47949,1517.0,,215.0,,47949
47950,ZCTA5 47950,877.0,,256.0,,47950
47951,ZCTA5 47951,2282.0,,196.0,,47951
47952,ZCTA5 47952,2989.0,,357.0,,47952
47954,ZCTA5 47954,2548.0,,267.0,,47954
47955,ZCTA5 47955,950.0,,157.0,,47955
47957,ZCTA5 47957,1900.0,,257.0,,47957
47958,ZCTA5 47958,237.0,,79.0,,47958
47959,ZCTA5 47959,2767.0,,182.0,,47959
47960,ZCTA5 47960,14907.0,,465.0,,47960
47963,ZCTA5 47963,1799.0,,213.0,,47963
47964,ZCTA5 47964,136.0,,44.0,,47964
47965,ZCTA5 47965,494.0,,122.0,,47965
47966,ZCTA5 47966,419.0,,138.0,,47966
47967,ZCTA5 47967,704.0,,156.0,,47967
47968,ZCTA5 47968,922.0,,204.0,,47968
47969,ZCTA5 47969,132.0,,50.0,,47969
47970,ZCTA5 47970,2198.0,,317.0,,47970
47971,ZCTA5 47971,1878.0,,224.0,,47971
47974,ZCTA5 47974,1238.0,,208.0,,47974
47975,ZCTA5 47975,511.0,,129.0,,47975
47977,ZCTA5 47977,2160.0,,326.0,,47977
47978,ZCTA5 47978,11500.0,,481.0,,47978
47980,ZCTA5 47980,1013.0,,138.0,,47980
47981,ZCTA5 47981,815.0,,269.0,,47981
47982,ZCTA5 47982,163.0,,58.0,,47982
47983,ZCTA5 47983,412.0,,219.0,,47983
47987,ZCTA5 47987,3882.0,,231.0,,47987
47989,ZCTA5 47989,1538.0,,295.0,,47989
47990,ZCTA5 47990,1570.0,,266.0,,47990
47991,ZCTA5 47991,1169.0,,230.0,,47991
47992,ZCTA5 47992,1795.0,,294.0,,47992
47993,ZCTA5 47993,3691.0,,329.0,,47993
47994,ZCTA5 47994,326.0,,81.0,,47994
47995,ZCTA5 47995,1715.0,,166.0,,47995
47997,ZCTA5 47997,138.0,,74.0,,47997
48001,ZCTA5 48001,11840.0,,117.0,,48001
48002,ZCTA5 48002,3236.0,,19.0,,48002
48003,ZCTA5 48003,6035.0,,203.0,,48003
48005,ZCTA5 48005,5471.0,,56.0,,48005
48006,ZCTA5 48006,3975.0,,217.0,,48006
48009,ZCTA5 48009,20653.0,,35.0,,48009
48014,ZCTA5 48014,4224.0,,87.0,,48014
48015,ZCTA5 48015,8313.0,,24.0,,48015
48017,ZCTA5 48017,11982.0,,30.0,,48017
48021,ZCTA5 48021,32576.0,,51.0,,48021
48022,ZCTA5 48022,2605.0,,30.0,,48022
48023,ZCTA5 48023,5083.0,,28.0,,48023
48025,ZCTA5 48025,14762.0,,96.0,,48025
48026,ZCTA5 48026,14620.0,,33.0,,48026
48027,ZCTA5 48027,3201.0,,17.0,,48027
48028,ZCTA5 48028,1081.0,,94.0,,48028
48030,ZCTA5 48030,16587.0,,33.0,,48030
48032,ZCTA5 48032,2196.0,,268.0,,48032
48033,ZCTA5 48033,16420.0,,726.0,,48033
48034,ZCTA5 48034,13348.0,,588.0,,48034
48035,ZCTA5 48035,35101.0,,860.0,,48035
48036,ZCTA5 48036,21830.0,,840.0,,48036
48038,ZCTA5 48038,42287.0,,902.0,,48038
48039,ZCTA5 48039,7667.0,,33.0,,48039
48040,ZCTA5 48040,9775.0,,20.0,,48040
48041,ZCTA5 48041,4535.0,,217.0,,48041
48042,ZCTA5 48042,29413.0,,771.0,,48042
48043,ZCTA5 48043,16377.0,,36.0,,48043
48044,ZCTA5 48044,55783.0,,774.0,,48044
48045,ZCTA5 48045,24907.0,,33.0,,48045
48047,ZCTA5 48047,40290.0,,576.0,,48047
48048,ZCTA5 48048,7193.0,,303.0,,48048
48049,ZCTA5 48049,5480.0,,18.0,,48049
48050,ZCTA5 48050,2068.0,,308.0,,48050
48051,ZCTA5 48051,17741.0,,596.0,,48051
48054,ZCTA5 48054,7205.0,,29.0,,48054
48059,ZCTA5 48059,15008.0,,24.0,,48059
48060,ZCTA5 48060,39830.0,,43.0,,48060
48062,ZCTA5 48062,9539.0,,161.0,,48062
48063,ZCTA5 48063,4006.0,,16.0,,48063
48064,ZCTA5 48064,4058.0,,41.0,,48064
50446,ZCTA5 50446,539.0,,102.0,,50446
50447,ZCTA5 50447,1199.0,,120.0,,50447
50448,ZCTA5 50448,847.0,,154.0,,50448
50449,ZCTA5 50449,698.0,,161.0,,50449
50450,ZCTA5 50450,2646.0,,266.0,,50450
50451,ZCTA5 50451,449.0,,87.0,,50451
50452,ZCTA5 50452,810.0,,153.0,,50452
50453,ZCTA5 50453,576.0,,157.0,,50453
50454,ZCTA5 50454,68.0,,46.0,,50454
50455,ZCTA5 50455,648.0,,172.0,,50455
50456,ZCTA5 50456,1888.0,,175.0,,50456
50457,ZCTA5 50457,308.0,,76.0,,50457
50458,ZCTA5 50458,2102.0,,200.0,,50458
50459,ZCTA5 50459,2683.0,,149.0,,50459
50460,ZCTA5 50460,383.0,,106.0,,50460
50461,ZCTA5 50461,5684.0,,234.0,,50461
50464,ZCTA5 50464,498.0,,55.0,,50464
50465,ZCTA5 50465,279.0,,132.0,,50465
50466,ZCTA5 50466,1723.0,,229.0,,50466
50467,ZCTA5 50467,73.0,,35.0,,50467
50468,ZCTA5 50468,1481.0,,202.0,,50468
50469,ZCTA5 50469,1612.0,,195.0,,50469
50470,ZCTA5 50470,191.0,,50.0,,50470
50471,ZCTA5 50471,704.0,,122.0,,50471
50472,ZCTA5 50472,2216.0,,227.0,,50472
50473,ZCTA5 50473,254.0,,143.0,,50473
50475,ZCTA5 50475,1885.0,,218.0,,50475
50476,ZCTA5 50476,800.0,,135.0,,50476
50477,ZCTA5 50477,320.0,,92.0,,50477
50478,ZCTA5 50478,867.0,,159.0,,50478
50479,ZCTA5 50479,574.0,,104.0,,50479
50480,ZCTA5 50480,926.0,,141.0,,50480
50482,ZCTA5 50482,871.0,,135.0,,50482
50483,ZCTA5 50483,647.0,,95.0,,50483
50484,ZCTA5 50484,414.0,,81.0,,50484
50501,ZCTA5 50501,28015.0,,311.0,,50501
50510,ZCTA5 50510,1004.0,,126.0,,50510
50511,ZCTA5 50511,7184.0,,195.0,,50511
50514,ZCTA5 50514,1427.0,,109.0,,50514
50515,ZCTA5 50515,238.0,,82.0,,50515
50516,ZCTA5 50516,602.0,,98.0,,50516
50517,ZCTA5 50517,983.0,,107.0,,50517
50518,ZCTA5 50518,447.0,,101.0,,50518
50519,ZCTA5 50519,696.0,,104.0,,50519
50520,ZCTA5 50520,80.0,,30.0,,50520
50521,ZCTA5 50521,245.0,,139.0,,50521
50522,ZCTA5 50522,813.0,,142.0,,50522
50523,ZCTA5 50523,779.0,,153.0,,50523
50524,ZCTA5 50524,562.0,,112.0,,50524
50525,ZCTA5 50525,3455.0,,160.0,,50525
50527,ZCTA5 50527,246.0,,62.0,,50527
50528,ZCTA5 50528,329.0,,71.0,,50528
50529,ZCTA5 50529,707.0,,90.0,,50529
50530,ZCTA5 50530,1223.0,,194.0,,50530
50531,ZCTA5 50531,239.0,,86.0,,50531
50532,ZCTA5 50532,1000.0,,154.0,,50532
50533,ZCTA5 50533,3885.0,,99.0,,50533
50535,ZCTA5 50535,944.0,,108.0,,50535
50536,ZCTA5 50536,4557.0,,141.0,,50536
50538,ZCTA5 50538,499.0,,84.0,,50538
50539,ZCTA5 50539,623.0,,110.0,,50539
50540,ZCTA5 50540,798.0,,132.0,,50540
50541,ZCTA5 50541,890.0,,108.0,,50541
50542,ZCTA5 50542,862.0,,166.0,,50542
50543,ZCTA5 50543,1458.0,,166.0,,50543
50544,ZCTA5 50544,423.0,,85.0,,50544
50545,ZCTA5 50545,251.0,,67.0,,50545
50546,ZCTA5 50546,293.0,,63.0,,50546
50548,ZCTA5 50548,5659.0,,166.0,,50548
50551,ZCTA5 50551,168.0,,69.0,,50551
50554,ZCTA5 50554,1578.0,,138.0,,50554
50556,ZCTA5 50556,281.0,,122.0,,50556
50557,ZCTA5 50557,785.0,,131.0,,50557
50558,ZCTA5 50558,761.0,,105.0,,50558
50559,ZCTA5 50559,334.0,,83.0,,50559
50560,ZCTA5 50560,563.0,,108.0,,50560
50561,ZCTA5 50561,367.0,,79.0,,50561
50562,ZCTA5 50562,471.0,,73.0,,50562
54552,ZCTA5 54552,4056.0,,200.0,,54552
54554,ZCTA5 54554,1108.0,,129.0,,54554
54555,ZCTA5 54555,4758.0,,163.0,,54555
54556,ZCTA5 54556,1237.0,,105.0,,54556
54557,ZCTA5 54557,924.0,,136.0,,54557
54558,ZCTA5 54558,1937.0,,239.0,,54558
54559,ZCTA5 54559,772.0,,98.0,,54559
54560,ZCTA5 54560,548.0,,115.0,,54560
54561,ZCTA5 54561,37.0,,30.0,,54561
54562,ZCTA5 54562,1884.0,,189.0,,54562
54563,ZCTA5 54563,713.0,,98.0,,54563
54564,ZCTA5 54564,433.0,,91.0,,54564
54565,ZCTA5 54565,63.0,,28.0,,54565
54566,ZCTA5 54566,1376.0,,118.0,,54566
54568,ZCTA5 54568,4947.0,,197.0,,54568
54601,ZCTA5 54601,50874.0,,529.0,,54601
54603,ZCTA5 54603,13992.0,,473.0,,54603
54610,ZCTA5 54610,1564.0,,117.0,,54610
54611,ZCTA5 54611,1284.0,,157.0,,54611
54612,ZCTA5 54612,5126.0,,192.0,,54612
54613,ZCTA5 54613,1774.0,,170.0,,54613
54614,ZCTA5 54614,2860.0,,234.0,,54614
54615,ZCTA5 54615,10973.0,,251.0,,54615
54616,ZCTA5 54616,2680.0,,221.0,,54616
54618,ZCTA5 54618,2249.0,,274.0,,54618
54619,ZCTA5 54619,3858.0,,363.0,,54619
54621,ZCTA5 54621,1253.0,,128.0,,54621
54622,ZCTA5 54622,2074.0,,113.0,,54622
54623,ZCTA5 54623,1938.0,,163.0,,54623
54624,ZCTA5 54624,1465.0,,127.0,,54624
54625,ZCTA5 54625,274.0,,44.0,,54625
54626,ZCTA5 54626,1349.0,,130.0,,54626
54627,ZCTA5 54627,1807.0,,174.0,,54627
54628,ZCTA5 54628,968.0,,83.0,,54628
54629,ZCTA5 54629,2549.0,,116.0,,54629
54630,ZCTA5 54630,3949.0,,214.0,,54630
54631,ZCTA5 54631,1755.0,,142.0,,54631
54632,ZCTA5 54632,1048.0,,120.0,,54632
54634,ZCTA5 54634,4536.0,,251.0,,54634
54635,ZCTA5 54635,1736.0,,133.0,,54635
54636,ZCTA5 54636,14581.0,,317.0,,54636
54637,ZCTA5 54637,181.0,,33.0,,54637
54638,ZCTA5 54638,1453.0,,147.0,,54638
54639,ZCTA5 54639,2808.0,,318.0,,54639
54641,ZCTA5 54641,2.0,,5.0,,54641
54642,ZCTA5 54642,2003.0,,147.0,,54642
54643,ZCTA5 54643,3.0,,4.0,,54643
54644,ZCTA5 54644,1564.0,,205.0,,54644
54645,ZCTA5 54645,66.0,,30.0,,54645
54646,ZCTA5 54646,3633.0,,216.0,,54646
54648,ZCTA5 54648,1648.0,,161.0,,54648
54650,ZCTA5 54650,23895.0,,310.0,,54650
54651,ZCTA5 54651,1443.0,,164.0,,54651
54652,ZCTA5 54652,946.0,,122.0,,54652
54653,ZCTA5 54653,948.0,,150.0,,54653
54654,ZCTA5 54654,95.0,,40.0,,54654
54655,ZCTA5 54655,1912.0,,135.0,,54655
54656,ZCTA5 54656,17638.0,,252.0,,54656
54657,ZCTA5 54657,396.0,,50.0,,54657
54658,ZCTA5 54658,2453.0,,202.0,,54658
54659,ZCTA5 54659,1376.0,,182.0,,54659
54660,ZCTA5 54660,16151.0,,370.0,,54660
54661,ZCTA5 54661,3623.0,,152.0,,54661
54664,ZCTA5 54664,1589.0,,141.0,,54664
54665,ZCTA5 54665,8184.0,,287.0,,54665
54666,ZCTA5 54666,2620.0,,226.0,,54666
54667,ZCTA5 54667,4799.0,,377.0,,54667
54669,ZCTA5 54669,7798.0,,114.0,,54669
54670,ZCTA5 54670,2016.0,,276.0,,54670
54701,ZCTA5 54701,40704.0,,853.0,,54701
54703,ZCTA5 54703,42910.0,,872.0,,54703
54720,ZCTA5 54720,7362.0,,72.0,,54720
54721,ZCTA5 54721,1344.0,,135.0,,54721
54722,ZCTA5 54722,4072.0,,247.0,,54722
54723,ZCTA5 54723,1166.0,,113.0,,54723
54724,ZCTA5 54724,7321.0,,304.0,,54724
