geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,zip code tabulation area
95492,ZCTA5 95492,29486.0,,687.0,,95492
95493,ZCTA5 95493,288.0,,173.0,,95493
95494,ZCTA5 95494,112.0,,101.0,,95494
95497,ZCTA5 95497,1068.0,,223.0,,95497
95501,ZCTA5 95501,23689.0,,761.0,,95501
95503,ZCTA5 95503,25438.0,,990.0,,95503
95511,ZCTA5 95511,430.0,,222.0,,95511
95514,ZCTA5 95514,215.0,,183.0,,95514
95519,ZCTA5 95519,18538.0,,846.0,,95519
95521,ZCTA5 95521,20930.0,,641.0,,95521
95524,ZCTA5 95524,1956.0,,300.0,,95524
95525,ZCTA5 95525,1745.0,,252.0,,95525
95526,ZCTA5 95526,213.0,,69.0,,95526
95527,ZCTA5 95527,600.0,,149.0,,95527
95528,ZCTA5 95528,1044.0,,185.0,,95528
95531,ZCTA5 95531,23801.0,,503.0,,95531
95536,ZCTA5 95536,2984.0,,372.0,,95536
95537,ZCTA5 95537,229.0,,171.0,,95537
95540,ZCTA5 95540,13190.0,,296.0,,95540
95542,ZCTA5 95542,2360.0,,463.0,,95542
95543,ZCTA5 95543,636.0,,221.0,,95543
95545,ZCTA5 95545,100.0,,68.0,,95545
95546,ZCTA5 95546,3286.0,,367.0,,95546
95547,ZCTA5 95547,1265.0,,234.0,,95547
95548,ZCTA5 95548,1486.0,,373.0,,95548
95549,ZCTA5 95549,824.0,,202.0,,95549
95550,ZCTA5 95550,247.0,,125.0,,95550
95551,ZCTA5 95551,1782.0,,432.0,,95551
95552,ZCTA5 95552,635.0,,164.0,,95552
95553,ZCTA5 95553,1090.0,,394.0,,95553
95554,ZCTA5 95554,392.0,,177.0,,95554
95555,ZCTA5 95555,326.0,,81.0,,95555
98624,ZCTA5 98624,1660.0,,310.0,,98624
98625,ZCTA5 98625,6514.0,,792.0,,98625
98626,ZCTA5 98626,24255.0,,900.0,,98626
98628,ZCTA5 98628,481.0,,147.0,,98628
98629,ZCTA5 98629,8597.0,,610.0,,98629
98631,ZCTA5 98631,3470.0,,507.0,,98631
98632,ZCTA5 98632,49119.0,,871.0,,98632
98635,ZCTA5 98635,1850.0,,338.0,,98635
98638,ZCTA5 98638,1301.0,,181.0,,98638
98639,ZCTA5 98639,1127.0,,211.0,,98639
98640,ZCTA5 98640,3907.0,,462.0,,98640
98641,ZCTA5 98641,0.0,,12.0,,98641
98642,ZCTA5 98642,16769.0,,774.0,,98642
98643,ZCTA5 98643,495.0,,181.0,,98643
98644,ZCTA5 98644,353.0,,199.0,,98644
98645,ZCTA5 98645,1359.0,,220.0,,98645
98647,ZCTA5 98647,364.0,,131.0,,98647
98648,ZCTA5 98648,2668.0,,248.0,,98648
98649,ZCTA5 98649,1026.0,,241.0,,98649
98650,ZCTA5 98650,1008.0,,215.0,,98650
98651,ZCTA5 98651,847.0,,163.0,,98651
98660,ZCTA5 98660,11893.0,,513.0,,98660
98661,ZCTA5 98661,44144.0,,1285.0,,98661
98662,ZCTA5 98662,33427.0,,875.0,,98662
98663,ZCTA5 98663,13317.0,,556.0,,98663
98664,ZCTA5 98664,21439.0,,884.0,,98664
98665,ZCTA5 98665,25550.0,,907.0,,98665
98670,ZCTA5 98670,94.0,,54.0,,98670
98671,ZCTA5 98671,22849.0,,551.0,,98671
98672,ZCTA5 98672,5941.0,,662.0,,98672
98673,ZCTA5 98673,459.0,,117.0,,98673
98674,ZCTA5 98674,10973.0,,626.0,,98674
98675,ZCTA5 98675,6895.0,,721.0,,98675
98682,ZCTA5 98682,56243.0,,1557.0,,98682
98683,ZCTA5 98683,32567.0,,1205.0,,98683
98684,ZCTA5 98684,27661.0,,1250.0,,98684
98685,ZCTA5 98685,27977.0,,764.0,,98685
98686,ZCTA5 98686,18513.0,,777.0,,98686
98801,ZCTA5 98801,42041.0,,892.0,,98801
98802,ZCTA5 98802,29224.0,,637.0,,98802
98811,ZCTA5 98811,70.0,,67.0,,98811
98812,ZCTA5 98812,5215.0,,555.0,,98812
98813,ZCTA5 98813,3050.0,,348.0,,98813
98814,ZCTA5 98814,287.0,,127.0,,98814
98815,ZCTA5 98815,7580.0,,710.0,,98815
98816,ZCTA5 98816,6720.0,,841.0,,98816
98817,ZCTA5 98817,306.0,,146.0,,98817
98819,ZCTA5 98819,172.0,,55.0,,98819
98821,ZCTA5 98821,415.0,,304.0,,98821
98822,ZCTA5 98822,2118.0,,229.0,,98822
98823,ZCTA5 98823,11177.0,,555.0,,98823
98824,ZCTA5 98824,442.0,,182.0,,98824
98826,ZCTA5 98826,6467.0,,711.0,,98826
98827,ZCTA5 98827,695.0,,380.0,,98827
98828,ZCTA5 98828,2740.0,,548.0,,98828
98829,ZCTA5 98829,670.0,,233.0,,98829
98830,ZCTA5 98830,461.0,,115.0,,98830
98831,ZCTA5 98831,3309.0,,697.0,,98831
98832,ZCTA5 98832,318.0,,175.0,,98832
98833,ZCTA5 98833,123.0,,84.0,,98833
98834,ZCTA5 98834,182.0,,84.0,,98834
98836,ZCTA5 98836,800.0,,582.0,,98836
98837,ZCTA5 98837,40741.0,,1146.0,,98837
98840,ZCTA5 98840,4692.0,,316.0,,98840
98841,ZCTA5 98841,8926.0,,397.0,,98841
98843,ZCTA5 98843,1826.0,,321.0,,98843
98844,ZCTA5 98844,4608.0,,722.0,,98844
98845,ZCTA5 98845,181.0,,57.0,,98845
98846,ZCTA5 98846,1247.0,,275.0,,98846
98847,ZCTA5 98847,1714.0,,590.0,,98847
98848,ZCTA5 98848,12200.0,,591.0,,98848
98849,ZCTA5 98849,1117.0,,233.0,,98849
98850,ZCTA5 98850,1561.0,,439.0,,98850
98851,ZCTA5 98851,4102.0,,376.0,,98851
98852,ZCTA5 98852,15.0,,12.0,,98852
98853,ZCTA5 98853,2.0,,4.0,,98853
98855,ZCTA5 98855,6322.0,,696.0,,98855
98856,ZCTA5 98856,2395.0,,301.0,,98856
98857,ZCTA5 98857,3888.0,,273.0,,98857
58703,ZCTA5 58703,20528.0,,1006.0,,58703
58704,ZCTA5 58704,5051.0,,233.0,,58704
58705,ZCTA5 58705,717.0,,233.0,,58705
58707,ZCTA5 58707,568.0,,135.0,,58707
58710,ZCTA5 58710,535.0,,85.0,,58710
58711,ZCTA5 58711,178.0,,43.0,,58711
58712,ZCTA5 58712,153.0,,55.0,,58712
58713,ZCTA5 58713,28.0,,17.0,,58713
58716,ZCTA5 58716,123.0,,47.0,,58716
58718,ZCTA5 58718,886.0,,128.0,,58718
58721,ZCTA5 58721,545.0,,81.0,,58721
58722,ZCTA5 58722,1637.0,,300.0,,58722
58723,ZCTA5 58723,210.0,,56.0,,58723
58725,ZCTA5 58725,335.0,,114.0,,58725
58727,ZCTA5 58727,340.0,,81.0,,58727
58730,ZCTA5 58730,1317.0,,129.0,,58730
58731,ZCTA5 58731,309.0,,77.0,,58731
58733,ZCTA5 58733,335.0,,85.0,,58733
58734,ZCTA5 58734,321.0,,105.0,,58734
58735,ZCTA5 58735,302.0,,80.0,,58735
58736,ZCTA5 58736,579.0,,106.0,,58736
58737,ZCTA5 58737,176.0,,49.0,,58737
58740,ZCTA5 58740,967.0,,128.0,,58740
58741,ZCTA5 58741,557.0,,106.0,,58741
58744,ZCTA5 58744,114.0,,39.0,,58744
58746,ZCTA5 58746,1366.0,,177.0,,58746
58748,ZCTA5 58748,105.0,,34.0,,58748
58750,ZCTA5 58750,651.0,,123.0,,58750
58752,ZCTA5 58752,155.0,,39.0,,58752
58755,ZCTA5 58755,104.0,,54.0,,58755
58756,ZCTA5 58756,204.0,,83.0,,58756
58757,ZCTA5 58757,1133.0,,173.0,,58757
58758,ZCTA5 58758,321.0,,125.0,,58758
58759,ZCTA5 58759,856.0,,155.0,,58759
58760,ZCTA5 58760,289.0,,92.0,,58760
58761,ZCTA5 58761,1035.0,,128.0,,58761
58762,ZCTA5 58762,225.0,,71.0,,58762
58763,ZCTA5 58763,4213.0,,221.0,,58763
58765,ZCTA5 58765,394.0,,102.0,,58765
58768,ZCTA5 58768,248.0,,70.0,,58768
58769,ZCTA5 58769,287.0,,174.0,,58769
58770,ZCTA5 58770,1415.0,,157.0,,58770
58771,ZCTA5 58771,675.0,,184.0,,58771
58772,ZCTA5 58772,132.0,,44.0,,58772
58773,ZCTA5 58773,911.0,,115.0,,58773
58775,ZCTA5 58775,308.0,,75.0,,58775
58776,ZCTA5 58776,214.0,,112.0,,58776
58778,ZCTA5 58778,182.0,,58.0,,58778
58779,ZCTA5 58779,712.0,,192.0,,58779
58781,ZCTA5 58781,636.0,,105.0,,58781
58782,ZCTA5 58782,365.0,,71.0,,58782
58783,ZCTA5 58783,383.0,,106.0,,58783
58784,ZCTA5 58784,2862.0,,227.0,,58784
58785,ZCTA5 58785,1222.0,,185.0,,58785
58787,ZCTA5 58787,146.0,,50.0,,58787
58788,ZCTA5 58788,1214.0,,134.0,,58788
58789,ZCTA5 58789,360.0,,81.0,,58789
58790,ZCTA5 58790,1660.0,,152.0,,58790
58792,ZCTA5 58792,349.0,,93.0,,58792
58793,ZCTA5 58793,555.0,,107.0,,58793
58794,ZCTA5 58794,179.0,,102.0,,58794
58795,ZCTA5 58795,170.0,,80.0,,58795
58801,ZCTA5 58801,25758.0,,545.0,,58801
58830,ZCTA5 58830,282.0,,101.0,,58830
58831,ZCTA5 58831,586.0,,98.0,,58831
58833,ZCTA5 58833,67.0,,36.0,,58833
58835,ZCTA5 58835,397.0,,175.0,,58835
58838,ZCTA5 58838,179.0,,66.0,,58838
58843,ZCTA5 58843,454.0,,159.0,,58843
58844,ZCTA5 58844,216.0,,70.0,,58844
58845,ZCTA5 58845,372.0,,130.0,,58845
58847,ZCTA5 58847,505.0,,181.0,,58847
58849,ZCTA5 58849,979.0,,284.0,,58849
58852,ZCTA5 58852,1572.0,,296.0,,58852
58853,ZCTA5 58853,298.0,,117.0,,58853
58854,ZCTA5 58854,5257.0,,240.0,,58854
58856,ZCTA5 58856,179.0,,58.0,,58856
59001,ZCTA5 59001,1473.0,,232.0,,59001
59002,ZCTA5 59002,250.0,,90.0,,59002
61930,ZCTA5 61930,495.0,,131.0,,61930
61931,ZCTA5 61931,1196.0,,327.0,,61931
61932,ZCTA5 61932,471.0,,87.0,,61932
61933,ZCTA5 61933,980.0,,128.0,,61933
61936,ZCTA5 61936,157.0,,62.0,,61936
61937,ZCTA5 61937,2076.0,,285.0,,61937
61938,ZCTA5 61938,22070.0,,383.0,,61938
61940,ZCTA5 61940,242.0,,72.0,,61940
61941,ZCTA5 61941,56.0,,57.0,,61941
61942,ZCTA5 61942,1245.0,,206.0,,61942
61943,ZCTA5 61943,1531.0,,200.0,,61943
61944,ZCTA5 61944,12231.0,,258.0,,61944
61949,ZCTA5 61949,124.0,,41.0,,61949
61951,ZCTA5 61951,8353.0,,374.0,,61951
61953,ZCTA5 61953,6336.0,,296.0,,61953
61955,ZCTA5 61955,178.0,,72.0,,61955
61956,ZCTA5 61956,2553.0,,166.0,,61956
61957,ZCTA5 61957,2296.0,,295.0,,61957
62001,ZCTA5 62001,1754.0,,284.0,,62001
62002,ZCTA5 62002,32040.0,,488.0,,62002
62006,ZCTA5 62006,602.0,,130.0,,62006
62009,ZCTA5 62009,1836.0,,241.0,,62009
62010,ZCTA5 62010,11309.0,,534.0,,62010
62011,ZCTA5 62011,191.0,,74.0,,62011
62012,ZCTA5 62012,6490.0,,283.0,,62012
62013,ZCTA5 62013,488.0,,84.0,,62013
62014,ZCTA5 62014,4279.0,,301.0,,62014
62015,ZCTA5 62015,388.0,,130.0,,62015
62016,ZCTA5 62016,3808.0,,218.0,,62016
62017,ZCTA5 62017,645.0,,133.0,,62017
62018,ZCTA5 62018,3533.0,,507.0,,62018
62019,ZCTA5 62019,345.0,,116.0,,62019
62021,ZCTA5 62021,778.0,,176.0,,62021
62022,ZCTA5 62022,984.0,,257.0,,62022
62023,ZCTA5 62023,135.0,,55.0,,62023
62024,ZCTA5 62024,9772.0,,439.0,,62024
62025,ZCTA5 62025,34092.0,,637.0,,62025
62027,ZCTA5 62027,438.0,,82.0,,62027
62028,ZCTA5 62028,1324.0,,209.0,,62028
62030,ZCTA5 62030,133.0,,70.0,,62030
62031,ZCTA5 62031,991.0,,184.0,,62031
62032,ZCTA5 62032,664.0,,162.0,,62032
62033,ZCTA5 62033,4661.0,,178.0,,62033
62034,ZCTA5 62034,13827.0,,504.0,,62034
62035,ZCTA5 62035,16247.0,,415.0,,62035
62036,ZCTA5 62036,700.0,,111.0,,62036
62037,ZCTA5 62037,1851.0,,227.0,,62037
62040,ZCTA5 62040,42495.0,,692.0,,62040
62044,ZCTA5 62044,2231.0,,228.0,,62044
62045,ZCTA5 62045,436.0,,140.0,,62045
62046,ZCTA5 62046,773.0,,143.0,,62046
62047,ZCTA5 62047,1751.0,,194.0,,62047
62048,ZCTA5 62048,1779.0,,266.0,,62048
62049,ZCTA5 62049,10461.0,,882.0,,62049
62050,ZCTA5 62050,459.0,,130.0,,62050
62051,ZCTA5 62051,823.0,,204.0,,62051
62052,ZCTA5 62052,12994.0,,442.0,,62052
62053,ZCTA5 62053,610.0,,187.0,,62053
62054,ZCTA5 62054,818.0,,203.0,,62054
62056,ZCTA5 62056,8862.0,,341.0,,62056
62058,ZCTA5 62058,790.0,,112.0,,62058
62059,ZCTA5 62059,836.0,,249.0,,62059
62060,ZCTA5 62060,4959.0,,476.0,,62060
62061,ZCTA5 62061,1869.0,,297.0,,62061
62062,ZCTA5 62062,8204.0,,214.0,,62062
62063,ZCTA5 62063,1161.0,,261.0,,62063
62065,ZCTA5 62065,94.0,,75.0,,62065
62067,ZCTA5 62067,2460.0,,462.0,,62067
62069,ZCTA5 62069,3063.0,,204.0,,62069
62070,ZCTA5 62070,27.0,,25.0,,62070
62074,ZCTA5 62074,1379.0,,318.0,,62074
62075,ZCTA5 62075,3275.0,,138.0,,62075
62076,ZCTA5 62076,110.0,,46.0,,62076
62077,ZCTA5 62077,259.0,,83.0,,62077
62078,ZCTA5 62078,94.0,,38.0,,62078
62079,ZCTA5 62079,327.0,,142.0,,62079
62080,ZCTA5 62080,2753.0,,324.0,,62080
62081,ZCTA5 62081,345.0,,98.0,,62081
62082,ZCTA5 62082,2747.0,,226.0,,62082
65041,ZCTA5 65041,5655.0,,375.0,,65041
65043,ZCTA5 65043,10230.0,,624.0,,65043
65046,ZCTA5 65046,1195.0,,170.0,,65046
65047,ZCTA5 65047,929.0,,221.0,,65047
65048,ZCTA5 65048,164.0,,98.0,,65048
65049,ZCTA5 65049,6110.0,,567.0,,65049
65050,ZCTA5 65050,950.0,,195.0,,65050
65051,ZCTA5 65051,4914.0,,339.0,,65051
65052,ZCTA5 65052,3555.0,,496.0,,65052
65053,ZCTA5 65053,1304.0,,188.0,,65053
65054,ZCTA5 65054,797.0,,171.0,,65054
65058,ZCTA5 65058,930.0,,154.0,,65058
65059,ZCTA5 65059,792.0,,251.0,,65059
65061,ZCTA5 65061,692.0,,130.0,,65061
65062,ZCTA5 65062,0.0,,11.0,,65062
65063,ZCTA5 65063,3950.0,,641.0,,65063
65064,ZCTA5 65064,374.0,,130.0,,65064
65065,ZCTA5 65065,6631.0,,583.0,,65065
65066,ZCTA5 65066,6797.0,,445.0,,65066
65067,ZCTA5 65067,454.0,,186.0,,65067
65068,ZCTA5 65068,932.0,,170.0,,65068
65069,ZCTA5 65069,772.0,,235.0,,65069
65072,ZCTA5 65072,1550.0,,375.0,,65072
65074,ZCTA5 65074,2925.0,,299.0,,65074
65075,ZCTA5 65075,1014.0,,187.0,,65075
65076,ZCTA5 65076,753.0,,167.0,,65076
65077,ZCTA5 65077,787.0,,331.0,,65077
65078,ZCTA5 65078,3502.0,,406.0,,65078
65079,ZCTA5 65079,3888.0,,383.0,,65079
65080,ZCTA5 65080,751.0,,238.0,,65080
65081,ZCTA5 65081,4148.0,,222.0,,65081
65082,ZCTA5 65082,1106.0,,196.0,,65082
65083,ZCTA5 65083,343.0,,174.0,,65083
65084,ZCTA5 65084,7421.0,,640.0,,65084
65085,ZCTA5 65085,1149.0,,185.0,,65085
65101,ZCTA5 65101,30558.0,,855.0,,65101
65109,ZCTA5 65109,39112.0,,937.0,,65109
65201,ZCTA5 65201,40967.0,,1108.0,,65201
65202,ZCTA5 65202,49231.0,,1482.0,,65202
65203,ZCTA5 65203,56026.0,,1546.0,,65203
65215,ZCTA5 65215,286.0,,148.0,,65215
65230,ZCTA5 65230,791.0,,191.0,,65230
65231,ZCTA5 65231,2928.0,,476.0,,65231
65232,ZCTA5 65232,286.0,,103.0,,65232
65233,ZCTA5 65233,11673.0,,308.0,,65233
65236,ZCTA5 65236,1383.0,,138.0,,65236
65237,ZCTA5 65237,802.0,,132.0,,65237
65239,ZCTA5 65239,1351.0,,228.0,,65239
65240,ZCTA5 65240,7871.0,,379.0,,65240
65243,ZCTA5 65243,2753.0,,510.0,,65243
65244,ZCTA5 65244,336.0,,118.0,,65244
65246,ZCTA5 65246,142.0,,76.0,,65246
65247,ZCTA5 65247,723.0,,184.0,,65247
65248,ZCTA5 65248,4080.0,,208.0,,65248
65250,ZCTA5 65250,618.0,,141.0,,65250
65251,ZCTA5 65251,21315.0,,662.0,,65251
65254,ZCTA5 65254,1950.0,,247.0,,65254
65255,ZCTA5 65255,3907.0,,450.0,,65255
65256,ZCTA5 65256,1961.0,,396.0,,65256
65257,ZCTA5 65257,1556.0,,219.0,,65257
65258,ZCTA5 65258,427.0,,66.0,,65258
65259,ZCTA5 65259,2565.0,,323.0,,65259
65260,ZCTA5 65260,738.0,,197.0,,65260
65261,ZCTA5 65261,980.0,,167.0,,65261
65262,ZCTA5 65262,1110.0,,367.0,,65262
65263,ZCTA5 65263,1875.0,,142.0,,65263
65264,ZCTA5 65264,707.0,,193.0,,65264
65265,ZCTA5 65265,15291.0,,471.0,,65265
65270,ZCTA5 65270,18069.0,,350.0,,65270
65274,ZCTA5 65274,2030.0,,250.0,,65274
65275,ZCTA5 65275,2570.0,,200.0,,65275
65276,ZCTA5 65276,1602.0,,212.0,,65276
65278,ZCTA5 65278,139.0,,47.0,,65278
65279,ZCTA5 65279,1476.0,,261.0,,65279
65280,ZCTA5 65280,157.0,,59.0,,65280
65281,ZCTA5 65281,2978.0,,185.0,,65281
65282,ZCTA5 65282,187.0,,75.0,,65282
65283,ZCTA5 65283,497.0,,198.0,,65283
65284,ZCTA5 65284,2061.0,,339.0,,65284
68634,ZCTA5 68634,451.0,,97.0,,68634
68635,ZCTA5 68635,380.0,,78.0,,68635
68636,ZCTA5 68636,1154.0,,139.0,,68636
68637,ZCTA5 68637,330.0,,55.0,,68637
68638,ZCTA5 68638,1751.0,,154.0,,68638
68640,ZCTA5 68640,1530.0,,170.0,,68640
68641,ZCTA5 68641,1012.0,,99.0,,68641
68642,ZCTA5 68642,1869.0,,220.0,,68642
68643,ZCTA5 68643,998.0,,137.0,,68643
68644,ZCTA5 68644,781.0,,147.0,,68644
68647,ZCTA5 68647,644.0,,137.0,,68647
68648,ZCTA5 68648,526.0,,166.0,,68648
68649,ZCTA5 68649,1879.0,,196.0,,68649
68651,ZCTA5 68651,1420.0,,140.0,,68651
68652,ZCTA5 68652,701.0,,159.0,,68652
68653,ZCTA5 68653,766.0,,139.0,,68653
68654,ZCTA5 68654,495.0,,78.0,,68654
68655,ZCTA5 68655,138.0,,47.0,,68655
68658,ZCTA5 68658,631.0,,128.0,,68658
68659,ZCTA5 68659,130.0,,48.0,,68659
68660,ZCTA5 68660,1313.0,,171.0,,68660
68661,ZCTA5 68661,7163.0,,165.0,,68661
68662,ZCTA5 68662,1216.0,,134.0,,68662
68663,ZCTA5 68663,741.0,,133.0,,68663
68664,ZCTA5 68664,348.0,,90.0,,68664
68665,ZCTA5 68665,969.0,,91.0,,68665
68666,ZCTA5 68666,1549.0,,137.0,,68666
68667,ZCTA5 68667,134.0,,81.0,,68667
68669,ZCTA5 68669,398.0,,92.0,,68669
68701,ZCTA5 68701,30660.0,,374.0,,68701
68710,ZCTA5 68710,844.0,,121.0,,68710
68711,ZCTA5 68711,240.0,,76.0,,68711
68713,ZCTA5 68713,2267.0,,202.0,,68713
68714,ZCTA5 68714,1163.0,,102.0,,68714
68715,ZCTA5 68715,1445.0,,220.0,,68715
68716,ZCTA5 68716,932.0,,106.0,,68716
68717,ZCTA5 68717,207.0,,62.0,,68717
68718,ZCTA5 68718,1724.0,,139.0,,68718
68719,ZCTA5 68719,107.0,,27.0,,68719
68720,ZCTA5 68720,259.0,,50.0,,68720
68722,ZCTA5 68722,617.0,,82.0,,68722
68723,ZCTA5 68723,509.0,,103.0,,68723
68724,ZCTA5 68724,134.0,,40.0,,68724
68725,ZCTA5 68725,449.0,,67.0,,68725
68726,ZCTA5 68726,840.0,,150.0,,68726
68727,ZCTA5 68727,831.0,,93.0,,68727
68728,ZCTA5 68728,220.0,,51.0,,68728
68729,ZCTA5 68729,1870.0,,156.0,,68729
68730,ZCTA5 68730,1801.0,,169.0,,68730
68731,ZCTA5 68731,3101.0,,281.0,,68731
68732,ZCTA5 68732,160.0,,51.0,,68732
68733,ZCTA5 68733,1409.0,,146.0,,68733
68734,ZCTA5 68734,127.0,,59.0,,68734
68735,ZCTA5 68735,872.0,,151.0,,68735
68736,ZCTA5 68736,635.0,,152.0,,68736
68739,ZCTA5 68739,2898.0,,237.0,,68739
68740,ZCTA5 68740,851.0,,213.0,,68740
68741,ZCTA5 68741,758.0,,136.0,,68741
68742,ZCTA5 68742,195.0,,61.0,,68742
68743,ZCTA5 68743,671.0,,115.0,,68743
68745,ZCTA5 68745,1702.0,,174.0,,68745
68746,ZCTA5 68746,436.0,,72.0,,68746
68747,ZCTA5 68747,144.0,,69.0,,68747
68748,ZCTA5 68748,3213.0,,280.0,,68748
68749,ZCTA5 68749,56.0,,22.0,,68749
68751,ZCTA5 68751,76.0,,24.0,,68751
68752,ZCTA5 68752,816.0,,155.0,,68752
68753,ZCTA5 68753,55.0,,18.0,,68753
68755,ZCTA5 68755,216.0,,42.0,,68755
68756,ZCTA5 68756,1907.0,,132.0,,68756
68757,ZCTA5 68757,817.0,,154.0,,68757
68758,ZCTA5 68758,1084.0,,144.0,,68758
68759,ZCTA5 68759,265.0,,56.0,,68759
68760,ZCTA5 68760,1405.0,,72.0,,68760
68761,ZCTA5 68761,380.0,,74.0,,68761
68763,ZCTA5 68763,4822.0,,192.0,,68763
68764,ZCTA5 68764,715.0,,102.0,,68764
68765,ZCTA5 68765,1451.0,,155.0,,68765
68766,ZCTA5 68766,438.0,,93.0,,68766
72562,ZCTA5 72562,2430.0,,349.0,,72562
72564,ZCTA5 72564,672.0,,256.0,,72564
72565,ZCTA5 72565,707.0,,166.0,,72565
72566,ZCTA5 72566,542.0,,187.0,,72566
72567,ZCTA5 72567,195.0,,88.0,,72567
72568,ZCTA5 72568,1226.0,,305.0,,72568
72569,ZCTA5 72569,269.0,,117.0,,72569
72571,ZCTA5 72571,389.0,,205.0,,72571
72572,ZCTA5 72572,213.0,,150.0,,72572
72573,ZCTA5 72573,195.0,,176.0,,72573
72576,ZCTA5 72576,4335.0,,471.0,,72576
72577,ZCTA5 72577,550.0,,122.0,,72577
72578,ZCTA5 72578,221.0,,119.0,,72578
72579,ZCTA5 72579,1177.0,,225.0,,72579
72581,ZCTA5 72581,1217.0,,369.0,,72581
72583,ZCTA5 72583,1790.0,,333.0,,72583
72584,ZCTA5 72584,779.0,,248.0,,72584
72585,ZCTA5 72585,395.0,,314.0,,72585
72587,ZCTA5 72587,193.0,,82.0,,72587
72601,ZCTA5 72601,30240.0,,592.0,,72601
72611,ZCTA5 72611,1650.0,,359.0,,72611
72616,ZCTA5 72616,10471.0,,630.0,,72616
72617,ZCTA5 72617,171.0,,102.0,,72617
72619,ZCTA5 72619,2107.0,,302.0,,72619
72623,ZCTA5 72623,800.0,,349.0,,72623
72624,ZCTA5 72624,287.0,,135.0,,72624
72626,ZCTA5 72626,1164.0,,196.0,,72626
72628,ZCTA5 72628,796.0,,197.0,,72628
72629,ZCTA5 72629,386.0,,114.0,,72629
72630,ZCTA5 72630,164.0,,63.0,,72630
72631,ZCTA5 72631,4201.0,,478.0,,72631
72632,ZCTA5 72632,4265.0,,404.0,,72632
72633,ZCTA5 72633,2025.0,,448.0,,72633
72634,ZCTA5 72634,4511.0,,474.0,,72634
72635,ZCTA5 72635,3525.0,,499.0,,72635
72636,ZCTA5 72636,28.0,,28.0,,72636
72638,ZCTA5 72638,7188.0,,506.0,,72638
72639,ZCTA5 72639,867.0,,337.0,,72639
72640,ZCTA5 72640,277.0,,127.0,,72640
72641,ZCTA5 72641,2657.0,,456.0,,72641
72642,ZCTA5 72642,1935.0,,299.0,,72642
72644,ZCTA5 72644,2629.0,,432.0,,72644
72645,ZCTA5 72645,1802.0,,298.0,,72645
72648,ZCTA5 72648,728.0,,302.0,,72648
72650,ZCTA5 72650,3953.0,,381.0,,72650
72651,ZCTA5 72651,1570.0,,400.0,,72651
72653,ZCTA5 72653,27912.0,,713.0,,72653
72655,ZCTA5 72655,463.0,,174.0,,72655
72658,ZCTA5 72658,2545.0,,545.0,,72658
72660,ZCTA5 72660,567.0,,151.0,,72660
72661,ZCTA5 72661,347.0,,176.0,,72661
72662,ZCTA5 72662,3006.0,,395.0,,72662
72663,ZCTA5 72663,549.0,,244.0,,72663
72666,ZCTA5 72666,179.0,,98.0,,72666
72668,ZCTA5 72668,506.0,,155.0,,72668
72669,ZCTA5 72669,89.0,,64.0,,72669
72670,ZCTA5 72670,122.0,,51.0,,72670
72672,ZCTA5 72672,297.0,,129.0,,72672
72675,ZCTA5 72675,1312.0,,230.0,,72675
72677,ZCTA5 72677,444.0,,127.0,,72677
72679,ZCTA5 72679,36.0,,29.0,,72679
72680,ZCTA5 72680,689.0,,191.0,,72680
72682,ZCTA5 72682,599.0,,343.0,,72682
72683,ZCTA5 72683,294.0,,133.0,,72683
72685,ZCTA5 72685,1423.0,,321.0,,72685
72686,ZCTA5 72686,127.0,,98.0,,72686
72687,ZCTA5 72687,5835.0,,526.0,,72687
72701,ZCTA5 72701,41869.0,,1424.0,,72701
72703,ZCTA5 72703,30718.0,,1361.0,,72703
72704,ZCTA5 72704,23827.0,,1187.0,,72704
72712,ZCTA5 72712,46387.0,,779.0,,72712
72714,ZCTA5 72714,12582.0,,683.0,,72714
72715,ZCTA5 72715,15400.0,,654.0,,72715
72717,ZCTA5 72717,840.0,,217.0,,72717
72718,ZCTA5 72718,2137.0,,310.0,,72718
72719,ZCTA5 72719,9988.0,,320.0,,72719
72721,ZCTA5 72721,491.0,,238.0,,72721
72722,ZCTA5 72722,3734.0,,527.0,,72722
72727,ZCTA5 72727,6050.0,,627.0,,72727
76061,ZCTA5 76061,188.0,,197.0,,76061
76063,ZCTA5 76063,65707.0,,1121.0,,76063
76064,ZCTA5 76064,1398.0,,327.0,,76064
76065,ZCTA5 76065,31097.0,,965.0,,76065
76066,ZCTA5 76066,3280.0,,605.0,,76066
76067,ZCTA5 76067,21343.0,,615.0,,76067
76070,ZCTA5 76070,656.0,,271.0,,76070
76071,ZCTA5 76071,3923.0,,503.0,,76071
76073,ZCTA5 76073,5802.0,,620.0,,76073
76077,ZCTA5 76077,469.0,,194.0,,76077
76078,ZCTA5 76078,10292.0,,853.0,,76078
76082,ZCTA5 76082,18247.0,,1205.0,,76082
76084,ZCTA5 76084,8108.0,,680.0,,76084
76085,ZCTA5 76085,9250.0,,708.0,,76085
76086,ZCTA5 76086,21408.0,,726.0,,76086
76087,ZCTA5 76087,25926.0,,1363.0,,76087
76088,ZCTA5 76088,11694.0,,1098.0,,76088
76092,ZCTA5 76092,28371.0,,391.0,,76092
76093,ZCTA5 76093,1849.0,,391.0,,76093
76102,ZCTA5 76102,9377.0,,684.0,,76102
